source_id,ra_gaia,dec_gaia,parallax,parallax_over_error,pmra,pmdec,phot_g_mean_mag,bp_rp,ruwe,distance_pc,absolute_g_mag,combined_obsid,combined_obsdate,combined_lmjd,combined_mjd,combined_planid,combined_spid,combined_fiberid,combined_class,combined_subclass,combined_z,ra_lamost,dec_lamost,feh,logg,rv,teff,coord_match_sep_arcsec,pm_total,tangential_velocity_kms,reduced_pm_g,metallicity_group,high_vtan_candidate,metal_poor_candidate,chemo_kinematic_candidate,gal_l,gal_b,gal_l_astropy,gal_b_astropy,galcen_x_kpc,galcen_y_kpc,galcen_z_kpc,galcen_vx_kms,galcen_vy_kms,galcen_vz_kms,galcen_vtot_kms
3084519106807799552,121.10272377574614,0.8491380672197371,0.3065859266917652,19.59634,-2.4659668850514462,-0.6045723322088062,12.380899,1.5113554,0.98669845,3261.728321291727,-0.1863394935661517,122505089,2013-02-18,56342,56341,GAC121N02V2,5,89,STAR,G5,0.0001405639,121.10271,0.8491484,-0.131,2.23,42.14,4226.89,0.0619885975609962,2.538995939942151,39.2582732459156,4.404209461334386,solar_like,False,False,False,220.69983357967917,16.57913516442517,220.6998335796792,16.57913516442518,-10.489615517172718,-2.0385347138016807,0.9575595780729427,-32.354595062877166,219.562999695067,-16.532304713312723,222.54897833041733
3084869610499841536,121.49403881967656,1.692608612199743,0.5409515933667559,26.678942,-2.381717116677506,-1.7614315604413897,13.8070755,0.6661377,0.9511801,1848.5942407087375,2.4728675221923027,122404076,2013-02-18,56342,56341,GAC121N02V1,4,76,STAR,F5,0.0003858669,121.49404,1.6926258,-0.274,4.189,115.68,6393.69,0.0620216819833613,2.9622993714332115,25.95923826363017,6.165220232574855,solar_like,False,False,False,220.11376960581663,17.320903175372532,220.11376960581666,17.320903175372525,-9.470194348440142,-1.1370505430728015,0.5746202886472063,-74.89221731729778,166.5741331723533,17.93792959547431,183.51445549327835
3089613483478639232,124.49655075852976,0.7299157697738515,0.4999526917823848,24.152626,-4.592420773648845,-0.0472641390524724,11.795213,1.1258373,0.9381909,2000.1892507766945,0.2898573006475899,183816030,2013-11-25,56622,56621,GAC126S01V1,16,30,STAR,G7,7.10492e-05,124.49655,0.729933,-0.583,2.218,21.3,4874.53,0.0620888825324748,4.5926639830366245,43.54689191500962,5.10553610529335,metal_poor,False,True,False,222.50645333992267,19.508336072819507,222.50645333992267,19.508336072819514,-9.510153208851044,-1.2738898450602043,0.6923045985075037,-25.27233708064834,238.45818255775524,-21.23532856500777,240.73208142981167
3090698327795746176,121.87889009954276,1.965350450443692,0.5861228023117286,40.871918,2.9926437542233053,1.9547024660663523,13.244683,0.50050735,1.0375288,1706.1271052003046,2.0846263524228803,122504105,2013-02-18,56342,56341,GAC121N02V2,4,105,STAR,F0,0.00013486,121.87889,1.9653677,-0.302,3.965,40.43,6959.27,0.0620994354714609,3.5744619693791173,28.90969207331853,6.010736669358275,solar_like,False,False,False,220.04999823616464,17.78850414708095,220.04999823616464,17.788504147080946,-9.364208374795027,-1.0453311858069319,0.5452088045661628,-11.432391049972658,228.50802477780326,47.60655506086308,233.69424690765416
3084675374894904192,121.4744951169472,1.6159616442288054,0.5862840422664438,29.825867,-3.762577206888512,-2.753854671967328,11.612803,1.1997013,1.1371462,1705.6578857821582,0.4533438268171785,122504089,2013-02-18,56342,56341,GAC121N02V2,4,89,STAR,G5,0.0001074076,121.47448,1.61597,-0.044,2.578,32.2,4833.43,0.062162240721143,4.662692654691411,37.70076115893985,4.955987406726631,solar_like,False,False,False,220.17508719071444,17.267716449681227,220.17508719071444,17.26771644968122,-9.365187710535908,-1.0507676618862807,0.5302842862239661,-15.639485383436789,214.4916509087849,-18.2191550015754,215.83141435297645
3083760959180599168,122.6649084995214,0.6247570949920865,0.4817028030230131,34.090527,-3.3729276708299225,0.7068533144517587,11.886802,1.1131687,0.87736243,2075.968820866972,0.3006975870471784,122507119,2013-02-18,56342,56341,GAC121N02V2,7,119,STAR,G5,0.0001018371,122.66492,0.62477,-0.399,2.624,30.53,5008.83,0.0622273836196905,3.446198293888731,33.914271463042,4.5735030351153245,solar_like,False,False,False,221.6809935286887,17.848799078746044,221.6809935286887,17.848799078746048,-9.596171294227823,-1.3140383145471584,0.6608705600816592,-29.336266106826606,237.35766982414236,-7.3996163465388936,239.27815248265583
3084909845753102592,120.66809897045287,1.7870567043994992,0.5968141947698503,34.070526,-0.8814227374467195,-4.481014470998389,11.489499,1.1613054,1.0370687,1675.5633642152736,0.3686948118522721,334203006,2015-03-17,57099,57098,HD080547N020954V01,3,6,STAR,G5,0.0002593127,120.668099,1.787074,-0.248,2.46,77.74,4835.73,0.0622642525742454,4.56688041570885,36.274538698939466,4.787597290625644,solar_like,False,False,False,219.6227591969503,16.635383145258277,219.6227591969503,16.63538314525827,-9.357344299552853,-1.0238331625840458,0.5036425204230439,-31.512472163510637,172.20643770429177,8.297054178985405,175.2624722999969
3077590328125281920,124.89668204473288,0.5465225628044823,0.2152567656261543,9.661602,-2.445017046010696,1.1198872447742425,13.943505,1.1126852,1.043511,4645.61472477359,0.6082893393187163,795015221,2020-01-24,58873,58872,HD082012S005433V02,15,221,STAR,G7,0.0001613116,124.896699,0.546526,-0.405,2.946,48.36,4977.92,0.0622778400152254,2.6892853690694327,59.22451067416576,6.091689732716802,solar_like,False,False,False,222.8812563322828,19.77122477943107,222.88125633228282,19.771224779431062,-11.32141812538585,-2.9748993124214325,1.6004403022234799,-61.59099527901511,241.32443228034867,-8.924612942566453,249.21994509081105
3083806691992123520,122.32327516396204,0.7157171366321896,0.2798474759042468,10.729755,-3.1804343237109185,0.8256724354541711,12.9392185,1.1989622,1.137885,3573.375092159709,0.1738254917360358,122407112,2013-02-18,56342,56341,GAC121N02V1,7,112,STAR,G5,0.0001397634,122.32329,0.7157082,-0.799,1.829,41.9,4722.4,0.0623472891980877,3.2858632744086216,55.66080675233796,5.522465962983974,metal_poor,False,True,False,221.42661851575184,17.591390951294468,221.42661851575184,17.591390951294457,-10.673237023943656,-2.253792843020758,1.1072994791972053,-51.416423173888504,239.41275376083522,-18.274782829590198,245.55260724091568
3087824513640098688,120.07698343084388,1.6630949047348569,0.4843953924483949,40.425392,-5.915883727526873,-4.53344146428804,12.313613,1.152132,0.90230143,2064.429215450341,0.7396129554128521,122403227,2013-02-18,56342,56341,GAC121N02V1,3,227,STAR,G5,0.0003662867,120.07698,1.6631119,-0.586,2.433,109.81,4850.22,0.0624161322829221,7.453171927960829,72.93945912812231,6.675318635654683,metal_poor,False,True,False,219.44973424214183,16.054951399674287,219.44973424214183,16.05495139967428,-9.652448481107152,-1.2605779068373926,0.5956541108928984,-76.25800282576954,156.4550723689506,-30.722392758274026,176.7408783551284
3083809543850705024,122.25467273481412,0.7277705646246195,0.3210981739548234,14.800557,-0.4837699280536768,-1.5901846465389644,12.952431,1.3531008,1.0135057,3114.31232287448,0.4856199040731326,173008210,2013-10-31,56597,56596,GAC121N02V1,8,210,STAR,G5,0.0001851281,122.25469,0.7277688,-0.244,2.224,55.5,4475.08,0.0624734807059094,1.662143361258983,24.538727961922163,4.05577312173218,solar_like,False,False,False,221.3813596353982,17.53671917976392,221.3813596353982,17.536719179763907,-10.347713429658057,-1.9630874954834217,0.9648921030579077,-19.321729513401984,194.17897518745946,7.974015827595552,195.30076437295324
3084468907230328064,121.22259639994364,0.7046944519776219,1.2631834879399837,73.285446,-8.140658719951356,-7.474796079216796,13.683787,0.83649063,1.0150808,791.650626807047,4.191119546057546,173005094,2013-10-31,56597,56596,GAC121N02V1,5,94,STAR,G3,6.92479e-05,121.22259,0.7047106,-0.214,4.429,20.76,5677.3,0.0625314621480005,11.05182794023662,41.47525620469691,8.900957920925345,solar_like,False,False,False,220.89173756505724,16.61666691139857,220.8917375650572,16.616666911398546,-8.694847653644086,-0.49659749522583724,0.24865234990190835,-4.1636072156929265,217.26991799609343,-24.737911619518943,218.71332186762393
3084409945919453952,120.97850569392894,0.200065466023594,1.0753523907770113,63.82654,-3.229588520006548,-5.7962303891053875,13.363386,0.728302,1.087128,929.9277228345916,3.521140179114404,173001057,2013-10-31,56597,56596,GAC121N02V1,1,57,STAR,G2,3.34898e-05,120.97851,0.2000823,0.142,4.198,10.04,6058.43,0.0625535386254973,6.635248957812124,29.25013130282991,7.472672266420957,solar_like,False,False,False,221.23484653541755,16.162930469132867,221.23484653541755,16.162930469132878,-8.792986684914093,-0.5887309492728503,0.28138120628441554,10.822728917919092,222.87215642360937,-13.088685147139744,223.51832866461203
3084937024306081152,120.84204322619578,1.985183336842716,0.18069209129124,9.208524,-1.7546031239490778,1.0503061520954775,14.202361,1.20961,0.9836276,5534.2765300568535,0.487056828621899,869903184,2020-12-19,59203,59202,HD080547N020954B01,3,184,STAR,G5,0.0001956353,120.842059,1.985176,-0.428,2.641,58.65,4785.12,0.0625969078309884,2.0449389075719284,53.649119194446264,5.755762796949469,solar_like,False,False,False,219.5244515715094,16.88158849618546,219.5244515715094,16.88158849618546,-12.202771700644767,-3.3702773474153545,1.6383698642085585,-65.8312407165205,240.0909305363494,-1.6589057681781525,248.95814738311802
3077491234639930880,124.27613426024462,0.2910046945563581,0.5967366806021719,33.155537,-3.877740238569944,-1.7030655187367376,13.782394,0.6031189,0.9925039,1675.7810144851358,2.6613080799948037,313115095,2015-02-05,57059,57058,HD082012S005433V01,15,95,STAR,F0,4.41972e-05,124.276145,0.290991,-0.289,4.038,13.25,6636.83,0.0626524378291266,4.235245154525829,33.64474357000334,6.916787180478213,solar_like,False,False,False,222.80231672528765,19.104286665058055,222.80231672528765,19.104286665058055,-9.282374534281347,-1.0759327792893847,0.5722343042417372,-6.407556243769706,231.8029755965743,-19.50354597131606,232.7102588583029
3083726943039755392,122.27111425945826,0.3767211634990952,0.8210343984484368,36.654064,-2.778797545151938,-3.131821619585094,14.25224,0.95764923,0.992976,1217.9757655583817,3.8240469455152297,869907021,2020-12-19,59203,59202,HD080547N020954B01,7,21,STAR,K1,0.0001081748,122.2711289,0.3767306,0.431,4.062,32.43,5545.7,0.062704492163447,4.186886964540963,24.174154074793,7.361696361901656,metal_rich,False,False,False,221.71338646018023,17.384438813678788,221.71338646018023,17.384438813678777,-8.988706916526155,-0.7734266333978234,0.3869272467910041,-9.7955002055925,214.31602763050782,-4.149881923992599,214.57989897374227
3090614455674902016,122.12023182474532,1.443429406288251,0.3793004248908423,28.242367,-0.3706893194177142,-2.264404640237246,12.674583,1.2601357,0.9736229,2636.4325858263587,0.5695000810487514,122508024,2013-02-18,56342,56341,GAC121N02V2,8,24,STAR,G5,0.0001165473,122.12023,1.4434468,0.062,2.609,34.94,4701.57,0.0629607777315437,2.294545477051684,28.67706779060297,4.478066783427009,solar_like,False,False,False,220.6528488978714,17.756448228851514,220.6528488978714,17.756448228851493,-10.024809106473981,-1.6357450432033447,0.8297073361535423,-1.5453363937614717,203.17586546438451,1.889071103047174,203.19052379824194
3084444477456402304,121.2098021168682,0.5104130614510942,1.0499195961634031,57.08278,-5.214965261846293,-6.562736156299551,13.7676935,0.6940985,1.0235387,952.453886615872,3.873473727896325,173001051,2013-10-31,56597,56596,GAC121N02V1,1,51,STAR,F7,0.0001334924,121.20979,0.5104257,-0.12,4.241,40.02,6289.08,0.0630297970607003,8.382444067183807,37.84739781252586,8.384546840747051,solar_like,False,False,False,221.06405900043,16.513574747652278,221.06405900043,16.513574747652275,-8.809784735312578,-0.599861671056683,0.2932883523003485,-13.701055852306348,202.61722732028505,-14.103584752442304,203.56908125080636
3084795530903514496,120.118797281268,1.3471261319122767,0.2691362388971974,18.036531,-3.047075714629174,-2.8109986566628167,13.372846,1.331111,0.9439564,3715.590305109273,0.5227065445851977,122510151,2013-02-18,56342,56341,GAC121N02V2,10,151,STAR,G5,0.0001847945,120.11881,1.3471382,-0.02,2.535,55.4,4578.87,0.0631094966520063,4.1456463740221565,73.01994093098496,6.460806918584684,solar_like,False,False,False,219.76069955215823,15.94435934479667,219.76069955215826,15.944359344796695,-10.865728251303286,-2.285002016178635,1.0485092154530213,-31.15231937888535,184.77822480969908,-44.76690891324966,192.65911735538228
3077489757171264512,124.34107091716098,0.2137559686452205,1.2136413793755314,73.380325,-3.764545936663723,-2.076906050616101,13.497041,0.9034643,1.0717255,823.966632148404,3.917492625591468,795015100,2020-01-24,58873,58872,HD082012S005433V02,15,100,STAR,F9,9.23973e-05,124.341088,0.213752,0.29,3.988,27.7,5580.8,0.0631355712828403,4.299458669685885,16.79363870270553,6.664109640950164,metal_rich,False,False,False,222.90705232893893,19.124053075090433,222.90705232893893,19.124053075090448,-8.691495441967557,-0.5300065671984829,0.2922012799258138,-10.293958755681675,224.01228826319343,1.047442147328534,224.2511271205292
3089602423939458176,123.70992548387198,0.953741249286649,0.6832854510637845,23.145788,3.798824935372655,-0.1037793211255234,15.140271,0.7461796,0.9860922,1463.517185157584,4.313282054601391,641316047,2018-02-04,58154,58153,HD082012S005433B01,16,47,STAR,F7,6.65127e-05,123.7099097,0.9537489,-0.491,4.212,19.94,6029.52,0.0631381917774436,3.800242234003292,26.36516594196281,8.039327587725879,solar_like,False,False,False,221.9002214030921,18.924347060497688,221.9002214030921,18.92434706049769,-9.151185218697341,-0.9245581969597975,0.4980815251034505,13.251248521652059,228.13132486296377,35.841498971384496,231.30955453597124
3084512166140688384,120.98332947553934,0.7804588305227449,0.8121532133616773,49.25398,1.2772823796487487,-6.1463709697933355,13.370896,0.8019161,0.9589551,1231.2947650121143,2.9190861742969485,173005206,2013-10-31,56597,56596,GAC121N02V1,5,206,STAR,G0,-9.81346e-05,120.98332,0.7804736,-0.071,4.0,-29.42,5992.14,0.0631701679686192,6.27768479422784,36.642318157326,7.359893868230754,solar_like,False,False,False,220.70430679207865,16.441474136814694,220.70430679207863,16.4414741368147,-9.016337225665614,-0.7701601851656193,0.3715896439102505,54.951272109197596,235.4441258854482,-10.57060973064857,242.00272004764642
3077581050995924864,124.92125330927136,0.4852364106456134,0.9676507857371246,25.942142,0.1310821836394742,1.7069673708054365,15.035443,0.93098545,1.2387077,1033.4306701753287,4.964036573964723,641315206,2018-02-04,58154,58153,HD082012S005433B01,15,206,STAR,G3,5.68393e-05,124.9212689,0.4852283,-0.491,4.507,17.04,5541.94,0.0632654252189709,1.711993032655833,8.386963283796396,6.202953270393127,solar_like,False,False,False,222.95090677123787,19.763263529746578,222.95090677123787,19.763263529746588,-8.832930165709174,-0.6626739949829781,0.3720585309334402,-2.459110921146757,240.86883398088366,17.90010606127411,241.54555720782335
3090001989041535744,123.65650923743252,1.9209596000726652,0.5719433217137744,33.534443,-1.558227920726174,1.8564162970667275,11.879738,1.2174835,0.9737954,1748.4249960356108,0.6665028206389572,334206145,2015-03-17,57099,57098,HD080547N020954V01,6,145,STAR,G5,8.42916e-05,123.656524,1.92095,-0.09,2.425,25.27,4747.24,0.0633691952286424,2.42370702044318,20.08854720914136,3.802138458094525,solar_like,False,False,False,220.97202718943217,19.33587063307858,220.97202718943214,19.335870633078574,-9.366139021841947,-1.0817598682011638,0.602897393431049,-19.014731091642155,243.91245830036007,12.33245540933361,244.9631334895836
3077635163288234496,124.944263702049,0.906815632739432,0.6817623485363125,46.503986,-4.266978242828937,0.8524470528946659,12.180009,0.5645075,0.93851125,1466.786780095612,1.348173952831937,183816231,2013-11-25,56622,56621,GAC126S01V1,16,231,STAR,F0,2.57511e-05,124.94428,0.9068089,0.047,3.81,7.72,6865.59,0.0634751012352562,4.351295129356814,30.255680833866755,5.373101591199026,solar_like,False,False,False,222.56952521290455,19.98601324382369,222.56952521290455,19.986013243823677,-9.135857734167157,-0.9325004204443005,0.5247294716215088,-11.473057421436497,249.63732689596563,-11.316043181980653,250.15690847876905
3090611466377569024,122.53945118636015,1.5634462041667758,1.260007063401736,97.98457,1.3797573520765685,-7.15632541238038,12.380744,0.5617399,0.9576652,793.646344569073,2.8826088789629853,173008137,2013-10-31,56597,56596,GAC121N02V1,8,137,STAR,F0,-3.82932e-05,122.53945,1.5634638,-0.013,4.056,-11.48,6675.41,0.0634887072984805,7.288122100959242,27.419786110293213,6.693822180123089,solar_like,False,False,False,220.7490655853996,18.18265404623765,220.7490655853996,18.182654046237612,-8.692562872944904,-0.49218237339980675,0.2699157286610431,36.31530454655258,231.2241792297894,-3.5643601645570167,234.0857258958378
3084913659684106752,120.4777159711868,1.7095163571994154,0.97990173416994,43.179962,-1.1945020534494035,10.216116666593756,14.286873,0.8019724,1.1654017,1020.5104911331596,4.242785495050876,869903048,2020-12-19,59203,59202,HD080547N020954B01,3,48,STAR,G2,0.00012045,120.477701,1.709507,-0.384,4.416,36.11,5856.93,0.0635371079896505,10.285712172773918,49.759183276650376,9.348044699780347,solar_like,False,False,False,219.6016275145192,16.43089827128901,219.6016275145192,16.43089827128901,-8.87541983099288,-0.6239537061109687,0.3113888155405414,-39.38210439322323,262.51487987210845,35.3549397769085,267.7965348307089
3084462447599557632,121.10028673857906,0.6251522942174091,1.018635889825305,51.336567,-4.174353655903063,-1.8445560494057147,13.502485,0.63880444,0.9690397,981.7050527951642,3.542580143788504,173001071,2013-10-31,56597,56596,GAC121N02V1,1,71,STAR,F0,0.0001158468,121.10027,0.6251579,-0.295,4.17,34.73,6574.71,0.0635449942516179,4.563728241684696,21.238419963358343,6.799084152234908,solar_like,False,False,False,220.90462614934873,16.47129860409469,220.9046261493487,16.47129860409468,-8.832783263459621,-0.6164418093673494,0.30096708620887286,-17.89006991203378,221.07612484256234,-2.6024184479219037,221.81406663834406
3089768037879278976,123.2466626333534,1.0070191808446374,0.7964807040429663,38.097538,1.7203722408307751,-3.0940971979843512,12.952503,1.207674,1.0313948,1255.523197139569,2.4583794984453124,122407198,2013-02-18,56342,56341,GAC121N02V1,7,198,STAR,G5,0.0001500038,123.24668,1.0070224,0.049,3.292,44.97,4826.25,0.0635754514109757,3.5402144168956373,21.070542138276256,5.69765103602067,solar_like,False,False,False,221.61803997119517,18.542279891512795,221.6180399711952,18.542279891512795,-9.010840393225914,-0.7905832567871096,0.422337072723595,-4.881636315257697,201.58709455789628,22.37267957989436,202.88352288195628
3083698458817168512,121.60961113256008,0.5368336253066801,2.263038971364907,70.917145,-13.53435972846601,0.6980520421098166,15.336689,1.5362797,1.0385194,441.88368501531806,7.110149159971469,869901140,2020-12-19,59203,59202,HD080547N020954B01,1,140,STAR,K5,0.0001792573,121.609597,0.536823,-0.175,4.643,53.74,4218.39,0.0636506942000958,13.552349239634292,28.38859861138908,10.9967619191536,solar_like,False,False,False,221.237324873268,16.87825109994248,221.237324873268,16.87825109994248,-8.439620622140055,-0.27873330263993595,0.14990909273378528,-40.791777916270995,218.12283872847837,0.29008135058078166,221.90454269286627
3084907852888258432,120.77645790036672,1.7982094779853095,0.3522481913399012,22.056154,-3.0157147080882813,-1.6314496363689917,12.71731,1.2106915,0.9770591,2838.907408427406,0.4515538110352963,122503019,2013-02-18,56342,56341,GAC121N02V2,3,19,STAR,G5,0.0002038077,120.77647,1.7982224,-0.102,2.547,61.1,4797.86,0.0637144503387642,3.4287261652964505,46.14295807446409,5.3929739599618784,solar_like,False,False,False,219.6652516006495,16.736367316393515,219.6652516006495,16.7363673163935,-10.212657386147287,-1.7353171362058555,0.8436669630180091,-42.14149193941781,199.41355623637108,-18.670511787185944,204.671101438654
3083644857625429504,121.53726211681446,0.079032112307789,2.091068861556255,125.12079,-6.717370563163505,-2.650251448018018,13.351854,0.84142876,1.0253037,478.22432746464455,4.95369599895397,173001084,2013-10-31,56597,56596,GAC121N02V1,1,84,STAR,G4,1.6378e-05,121.53727,0.079048,0.045,4.516,4.91,5785.03,0.0638493527612543,7.221281051210871,16.37070247383274,7.644925564350096,solar_like,False,False,False,221.62227311302976,16.59732038876986,221.6222731130298,16.597320388769873,-8.464220118108262,-0.3044101755588922,0.1582776823716297,4.577902647520594,240.85128115300026,-6.372752978342181,240.9790630038525
3084602429174237056,121.71258241794472,1.2171446175781822,0.3605818495133465,13.852496,-2.3293675123212063,1.81565307107539,14.681045,0.5091114,0.95703536,2773.295442767388,2.4660638885625374,869905115,2020-12-19,59203,59202,HD080547N020954B01,5,115,STAR,F0,0.0001944012,121.712565,1.217148,-0.407,4.139,58.28,6996.33,0.0638620809008127,2.9533961945467087,38.82748418218601,7.032653133329749,solar_like,False,False,False,220.66090109147217,17.290364434890172,220.66090109147214,17.290364434890154,-10.128555372233276,-1.725367594926417,0.8501991367272111,-55.980300104386025,233.20341625266022,10.221555174553822,240.0460529604165
3084647062474173824,121.32247093513384,1.3860476591538815,0.8257987499747046,54.900673,-5.020813277761224,-3.519728451474511,13.687963,0.7120199,1.01664,1210.948793553673,3.2723336377454775,122405169,2013-02-18,56342,56341,GAC121N02V1,5,169,STAR,F5,0.0001552074,121.32247,1.3860654,-0.185,4.145,46.53,6157.4,0.063955657582483,6.131643690093429,35.198494747621695,7.625847082327082,solar_like,False,False,False,220.31292397746827,17.025624911201742,220.31292397746827,17.025624911201742,-9.003971308665125,-0.7491022901129667,0.3776226014517948,-26.09142464047178,206.9173187826718,-11.89979047486546,208.89505562680256
3083753361380495744,122.45572218802852,0.527457007007076,0.5929720268090156,41.15183,-8.172452047101803,-11.7322282938667,12.53101,1.1461058,0.93971354,1686.420193177308,1.396180705066989,173007023,2013-10-31,56597,56596,GAC121N02V1,7,23,STAR,G6,0.0004189899,122.45574,0.5274575,-0.915,2.897,125.61,5006.79,0.0641449372800532,14.298047181401548,114.30465630354097,8.307393303266384,metal_poor,True,True,True,221.6664240294028,17.61851836027163,221.66642402940278,17.618518360271615,-9.321373146047025,-1.0685309785679078,0.5343122040549942,-65.56619734962321,107.04473951100333,-51.287120906160865,135.60188517388488
3083660800544078848,121.1900765543064,0.1542638252696115,0.963292568821606,52.95895,2.5757190259600184,-6.022132968938879,13.560922,0.7336054,0.99899864,1038.106212345537,3.47971271899827,122501048,2013-02-18,56342,56341,GAC121N02V2,1,48,STAR,F2,4.4264e-05,121.19007,0.1542804,-0.073,4.108,13.27,6222.44,0.064164918713941,6.549840761138627,32.232495752497506,7.642075377057283,solar_like,False,False,False,221.3813173947832,16.32750522309424,221.38131739478322,16.327505223094253,-8.868729889498608,-0.6585812613871033,0.31455146817521656,23.95696553267579,212.55572062458035,8.699782246824636,214.07838933183012
3084868373549283328,121.24124284547158,1.7356876220936963,0.4541243775030774,35.587585,-0.546380157331038,0.4352615454209264,12.214224,1.1821842,0.90115905,2202.0399025886327,0.5000979394760598,122504144,2013-02-18,56342,56341,GAC121N02V2,4,144,STAR,G5,2.4984e-05,121.24125,1.735704,-0.215,2.491,7.49,4830.52,0.0643359515629626,0.6985584365300465,7.292044813417109,1.435237571790795,solar_like,False,False,False,219.9500311465588,17.117817797668422,219.95003114655879,17.117817797668426,-9.733624645463184,-1.3513349209026486,0.6730682101256162,2.4612683272624607,245.5772584084141,7.22647326676831,245.69588845775806
3084486190178546048,120.83036769575996,0.6367530495795598,0.4347405011638715,26.5091,-3.4958674172356297,2.4706617842778007,12.862788,1.2269096,0.9667096,2300.222770417838,1.0539387088162009,122402057,2013-02-18,56342,56341,GAC121N02V1,2,57,STAR,G5,0.0001792573,120.83035,0.6367556,-0.299,2.409,53.74,4862.07,0.0643590890969905,4.280801169311707,46.67844257611002,6.0204134833526926,solar_like,False,False,False,220.7611981166894,16.23883003430195,220.76119811668937,16.238830034301944,-9.793088477301069,-1.441916220901182,0.6683157840861773,-57.871026495066694,239.7088825036804,2.9197972345897703,246.61291384403836
3083622180198551424,122.08961566876869,0.0933344526505258,1.026881060238494,67.177216,4.481534679858489,-1.600072508892954,13.297265,0.6947632,1.0245279,973.8226156082276,3.354865771884622,122501177,2013-02-18,56342,56341,GAC121N02V2,1,177,STAR,F2,4.46642e-05,122.08962,0.0933518,-0.308,4.153,13.39,6203.93,0.0643675619428388,4.758611679942935,21.96754500972095,6.684666383955783,solar_like,False,False,False,221.88381951624768,17.08990111997733,221.88381951624766,17.089901119977323,-8.814237257600132,-0.6214382055511101,0.30875094705076783,17.54402598143691,227.7583238521197,25.72360173003392,229.8768161810359
3084911048343926144,120.73926869064364,1.8267937435705308,0.4555409738342874,10.904895,-3.401564681345211,-0.7899801789055537,15.940105,0.7254133,0.9404418,2195.192216372991,4.232742667607724,869903019,2020-12-19,59203,59202,HD080547N020954B01,3,19,STAR,F2,0.0001095758,120.7392794,1.8267794,-0.227,4.302,32.85,6168.97,0.0644301223570887,3.492092634000249,36.33956398995864,8.655534216351898,solar_like,False,False,False,219.62073675218048,16.716840936394263,219.62073675218045,16.716840936394263,-9.739809693876413,-1.3407179244895806,0.6563705549944819,-25.082652072102807,226.21755141506597,-16.330692600119157,228.1889820390059
3083765078051269888,122.60441430160402,0.6742961615743881,1.1986645307433628,91.65436,-11.470587324132229,-2.3851764622813776,12.62948,0.5999527,0.8653916,834.2617757946344,3.0229686342612574,122407115,2013-02-18,56342,56341,GAC121N02V1,7,115,STAR,F0,6.9448e-05,122.60443,0.6742875,-0.502,4.181,20.82,6537.27,0.064542325336607,11.715948118558911,46.334148673892834,7.973367561130416,metal_poor,False,True,False,221.6050024680904,17.819131117196637,221.6050024680904,17.819131117196633,-8.715203564522454,-0.5273684042842356,0.2776135674391579,-20.974693029234086,233.33122804852883,-28.029336215018695,235.94288168741122
3084470865735395200,121.21688853646232,0.8016382262653069,1.1478255095892758,75.89372,-3.9241508413259303,-0.0141335653680573,13.023036,0.74449444,1.0118265,871.2125594401784,3.322415365102799,173005082,2013-10-31,56597,56596,GAC121N02V1,5,82,STAR,G2,9.43319e-05,121.21688,0.801654,0.055,4.104,28.28,6006.5,0.0645663418443491,3.924176293586849,16.20667935940553,5.991778552223366,solar_like,False,False,False,220.79972732113436,16.657394681716333,220.79972732113436,16.65739468171633,-8.753163342982553,-0.5453761866280888,0.27214707457311305,-15.693210250646086,230.96474460314428,2.24352691183609,231.50814998736175
3083689834522889984,121.45095218763876,0.3890464340477466,1.385675129797271,79.16504,1.8360673114534027,-5.146419450658501,13.571504,0.8143835,0.9778651,721.6698766516099,4.279810750649853,122401173,2013-02-18,56342,56341,GAC121N02V1,1,173,STAR,G3,9.7801e-05,121.45094,0.3890596,0.062,4.218,29.32,5794.71,0.0645870489538453,5.464135460830366,18.693104661402245,7.259110926009065,solar_like,False,False,False,221.29473746581823,16.66851228117778,221.29473746581823,16.66851228117778,-8.640867262169046,-0.4562413012468775,0.229127651905201,3.4007023935699974,212.64663293294865,13.518778105768348,213.10305637405307
3089685711944930432,124.04919087223078,1.0379455248902396,0.5588591124542659,24.978973,-3.578647031198397,-0.5474618102607632,14.530398,0.88643074,1.029634,1789.3597468750852,3.266910052314355,641316065,2018-02-04,58154,58153,HD082012S005433B01,16,65,STAR,G3,0.0003027761,124.0492067,1.037954,-0.622,3.664,90.77,5479.42,0.064626122584326,3.6202802388211737,30.708687540867544,7.3241093174446625,metal_poor,False,True,False,221.9929618785468,19.262690243164055,221.99296187854682,19.26269024316406,-9.375906724543333,-1.1301303295602907,0.614319060000406,-64.8159955645433,189.6157475411264,10.644277384849321,200.67024103650422
3090104454076137344,124.82665064568567,1.5915587375173854,0.5967197018816401,30.337948,-3.6615029546452424,-0.990779039176128,13.8010235,0.7071533,1.0519912,1675.8286961980532,2.679875369138589,796110034,2020-01-26,58875,58874,HD082620N022924V02,10,34,STAR,F7,0.0001295563,124.8266686,1.5915592,-0.3,4.184,38.84,6304.57,0.0646320444531964,3.793184281226871,30.133873966162735,6.696043194253862,solar_like,False,False,False,221.8691393243378,20.20980436141336,221.8691393243378,20.20980436141335,-9.291599158180473,-1.0496390003873541,0.6027237874661903,-26.441208015291338,219.66300054684467,-6.22491160469852,221.33621668185555
